proposal_id,sentence_id,text,label
16221,1,"Madrid tiene muchos arboles y jardines, y seguramente deberia tener mas, pero sobre todo hace falta que se cuide lo que ya tenemos.",0
16221,2,Hacen falta mas jardineros.,0
16221,3,Son muy pocos para todo Madrid.,0
16233,1,"Desde que el monstruo del primak abrio sus puertas no hay quien camine por la acera de Gran Via, que dejen de obstaculizar el paso, obligar a que abran mas accesos ya que disponen de toda la manzana.",1
16239,1,Estas calles bajan desde la c/ alcala y en cuanto se hace de noche da panico bajar por estas calles porque apenas hay luz.,1
16246,1,"La gente conduce como locos, pero eso un radar no lo ve, instalando camaras que no se vean y sin avisar de donde estan los buenos conductores seguiran en la carretera y los que nos ponen en peligro no",0
16248,1,Esperemos que el Ayuntamiento de Madrid no se olvide de Usera debido a la escasa participacion ciudadana... Que no olvide que este distrito tiene el mayor indice de inmigracion de Madrid.,1
16261,1,Me gustaria que al menos limpiasen la estacion ya que es inhumano.,1
16269,1,resaltos en la Avenida de Moscatelar porque los vehiculos pasan a gran velocidad siendo zona urbana y residencial.,1
16273,1,"La rotonda sobre la M-40 que una Villaverde con San Fermin Orcasitas, es grandisima pero disenada para vehiculos; es muy dificil cruzar andando, en bicicleta y sobre todo los minusvalidos.",0
16282,1,"Se podria entender que se sancione por consumo, ya que aun hay gente muy cerrada en el tema, pero lo que no llego a comprender es que tambien se sancione por la tenencia.",1
16290,1,"Estoy tratando de votar en decide madrid desde hace algunas horas, pero el proceso de validacion, en concreto la parte en la que hemos de recibir mediante sms un codigo no funciona.",1
16290,2,Arregladlo x dios!,0
16333,1,"Mejor apoyar propuestas si se puede filtrar por distrito: Centro, Latina, que existen, ya que son los vecinos de cada distrito los que verdaderamente saben las necesidades y problemas de cada barrio.",1
16375,1,"Las estaciones de El Goloso, Universidad Pontificia de Comillas, Cantoblanco Universidad (B1) y Aeropuerto T4 (B2) deben pasar a Zona A porque pertenecen al municipio de Madrid.",1
16392,1,Actualmente no existe la posibilidad de utilizar BICIMAD en Entrevias.,0
16392,2,Es un barrio que queda fuera del perimetro de la m-30 pero esta practicamente al lado.,1
16403,1,En las vacaciones de verano de los ninos hay mucho tiempo libre pero muchos padres tienen que trabajar.,0
16403,2,Asi que seria buena idea hacer espacios de diversion para los ninos que pague el ayuntamiento.,0
16405,1,El Centro de Madrid es historico y muy bonito.,0
16405,2,Las pintadas lo ensucian y hacen que todo sea mas cutre.,0
16405,3,"multas con trabajo social a los que pintan los edificios, ya que suelen ser menores",1
16409,1,"Que la Gran Via de Madrid sea peatonal ya que seria muy bonito fotografiarse en mitad de esta, sin coches o autobuses pasando por tu lado como en las grandes ciudades del mundo.",0
16420,1,Los domingos y festivos tenemos que sacar del rastro todos los coches pero la zona que nos corresponde para aparcar termina en la calle toledo por lo que no podemos aparcar cerca de nuestra casa,1
16430,1,La calle isla de oza deberia seguir siendo de doble sentido ya que al dejarla de un solo sentido se dificulta mucho el acceso a determinados sitios,1
16454,1,"Creacion de una parada de Cercanias en Paseo Melancolicos interseccion con calle Juan Duque como ha sido solicitado durante anos, ya que la linea de Cercanias ya transita subterraneamente por la zona.",1
16466,1,Los libros de texto son caros.,0
16466,2,No hay suficientes becas y estas son un agravio comparativo porque la educacion es una obligacion.,1
16466,3,Los libros deben ser gratuitos o casi gratuitos,0
16479,1,"Somos muchos los que vivimos en Valdebebas, a 15 minutos del centro de Madrid y sin embargo no tenemos manera de volver a casa por la noche como no sea en coche.",1
16494,1,Deberiamos tambien poder votar los que no somos residentes pero amamos y disfrutamos de Madrid.,1
16504,1,"Llega la linea 118 de bus y un par de ellos que se acercan a la zona, pero no son los utilizados para llegar, solo el 118 que esta masificado.",1
16504,2,Estaria bien que llegara el metro u otros buses.,0
16515,1,"Excepto en epoca de examenes, las salas de estudio de las bibliotecas de rivas permacen cerradas, lo que dificulta a los estudiantes no universitarios ya que no tienen las mismas fechas de examenes.",1
16516,1,Seria cambiar el actual pavimento de la Calle Goya debido a que ya esta viejo y deteriorado.,1
16529,1,Se habla de participacion ciudadana pero en temas relativos al distrito centro participa toda la ciudadania de Madrid y estos temas nos afectan sobre todo a los vecinos del distrito.,1
16529,2,GranVia etc..,0
16529,3,.,0
16533,1,"Mejorar los accesos y circulacion en M40, zona de A2, Coslada y Vicalvaro ya que si se saturan actualmente cuando este el nuevo Estadio Metropolitano la situacion va a ser insostenible.",1
16545,1,"Colegios publicos y/ o concertados LAICOS en los que los ninos y ninas puedan cursar desde los 3 anos hasta terminar la secundaria, pues a los 11 anos son muy pequenos para ir a un IES.",1
16549,1,"Quitar Comisiones de Tarjetas de Credito por no pagarse el dia 1 y pagaro el 10, los que cobramos subsidios y demas, ya que ya te cobran ya dinero al sacarlo en cajero en el momento.",1
16549,2,Ya lo cobran,0
16610,1,"Construccion de accesos a dichas zonas, ya que las actuales se encuentran saturadas y son insuficientes.",0
16631,1,Resumen de la propuesta Mejorar el parque del centro cultural Eduardo Chillida porque esta en condiciones pocas idoneas para el disfrute de ninos pequenos ni por higiene ni por el tipo de juegos,1
16638,1,El problema es que en muchos parques de nuestro distrito esta permitido el acceso a los animales; debido a esto los parques estan mal cuidados.,1
16662,1,"Al igual que los jubilados, familias numerosas, discapacitados y los menores de 26 anos, los desempleados deberian tener un precio menor, o una ayuda, ya que no pueden pagar esas tarifas abusivas",1
16698,1,"A los vecinos de Valdebebas no nos importa el nombre del Parque, pero no queremos que se gaste dinero en cambiar el nombre del Parque al tiempo que no se destina un solo centimo al barrio.",1
16707,1,En el CP Juan Sebastian Elcano no contamos con un patio adecuado para los alumnos de E. Infantil.,0
16707,2,"Necesitamos que se cree uno, ya que el espacio ya existe.",1
16710,1,"Queremos unas instalaciones de calidad en nuestro distrito (Ciudad Lineal), ya que tenemos de la mayoria de deportes, excepto de voleibol.",1
16711,1,Considerar todos los dias no laborables como posibles dias de vacaciones.,0
16711,2,"Es decir, trabajar/librar el mismo numero de dias anuales pero teniendo flexibilidad al escogerlos.",0
16713,1,"Hay puntos en la ciudad con vistas preciosas, tanto paisajes como de edificios, pero con frecuencia hay arboles cuyas copas no dejan ver.",0
16733,1,"La industria es un sector imprescindible para el crecimiento economico de Madrid al que hay que proteger, ya que constituye un peso importante tanto en la produccion, como en el empleo de la ciudad.",1
16741,1,"Madrid es una ciudad saturada por el trafico, en parte porque esta muy descuidado y mal gestionado.",1
16741,2,A diario se ven infracciones sistematicas que complican aun mas esta situacion,0
16758,1,Edificacion de un Polideportivo con unas buenas instalaciones en Sanchinarro .,0
16758,2,.,0
16758,3,ya que el barrio no cuenta con ningun tipo de instalacion deportiva.,0
16794,1,"Que tengan mas cuidado a la hora de dejar los cubos, ya que los empujan a su suerte dando en muchas ocasiones a los vehiculos aparcados y les provocan danos en la chapa y pintura.",1
16814,1,Me encuentro mucha basura como bolsas con escrementos de perros tiradas en el camino porque no hay ni un solo contenedor en la zona de paseo del pinar,1
16829,1,Me gustaria que se reformase el edificio del Mercado de la Cebada.,0
16829,2,"El proyecto de reforma no realizado era malo, pues eliminaba el mercado, pero aun asi me gustaria que se reformara totalmente.",1
16855,1,"poner pulsadores en los semaforos de solo peatones, ya que los vehiculos se paran sin necesidad sin que ningun peaton cruce por ellos, sobre todo en rotondas, ahorro de consumo y menos contaminacion.",1
16869,1,Consideramos que en este parque de la calle Juan Duque N25 es necesaria una fuente de agua potable ya que no hay ninguna y en verano hay una gran cantidad de ninos jugando que la pueden necesitar.,1
16870,1,Esperar autobuses es algo muy aburrido... Proponemos esta idea ya que sea mas 'divertido' esperar a los autobuses.,1
16892,1,Seria necesarias PAPELERAS en las marquesinas de autobuses.,0
16892,2,"La mayoria de las veces tienes que subir al autobus con los desechos, ya que acercarte a una papelera cercana puede hacer que pierdas el bus",1
16915,1,"Los autobuses , los camiones de la basura etc..",0
16915,2,emiten elementos contaminantes que se quedan el la capa de ozono y molestan a los y las vecinas del distrito ya que estos son bastante antiguos.,1
16917,1,Modificar el techo del tunel de la calle del comercio porque el paso de coches genera ruidos muy elevados que podria superar los limites permitidos.,1
16919,1,"Una vida mejor, ya que la limpieza es algo fundamental para la higiene publica.",1
16919,2,"Porque no solo influye los gases emitidos por los vehiculos, tambien influyen otros factores .",0
16922,1,"Retirar de la via publica el trasformador situado detras del n 36 de la calle Sanchez Preciado, ya que se situo provisionalmente cuando el anterior se hundio.",1
16926,1,lo digo porque muchas veces al trabajador le da verguenza comunicar un desperfecto por no ser de su incumbencia.,1
16926,2,Se limitan a su trabajo y no realizan tareas que podrian ser utiles.,0
17013,1,"Hay que aumentar el tamano de los ceniceros en las papeleras (en las calles, en la entrada de metro, en las paradas de autobuses, etc) ya que los que hay son demasiado pequenos y se llenan a rebosar.",1
17080,1,Mas papeleras en el parque porque las que hay son insuficientes.,1
17105,1,Entiendo que una empresa p.ej de ingenieria aeronautica subcontrate servicios de limpieza pero no que subcontrate servicios de ingenieria aeronautica.,0
17105,2,No al exceso de subcontratacion,0
17116,1,La ciudad se encuentra sucia en ocasiones porque los ciudadanos no localizamos correctamente las papeleras.,1
17116,2,Pintarlas de colores llamativos darian un color a la ciudad y una aclamacion necesaria.,0
17117,1,"Es importante el acercamiento de estos servicios a los mayores residentes en las diferentes zonas o barrios del distrito, ya que a los usuarios les cuesta mucho trasladarse a los existentes por lejani",1
17161,1,Hay acceso en bicicleta o andando desde la Avenida de Logrono hasta el aparcamiento de taxis de la T4 pero desde este punto no se puede continuar con seguridad hasta la entrada.,1
17194,1,"Para evitar que la basura de los contenedores acabe por el suelo porque no cabe tanta basura de comercios y ciudadanos y porque se abren las bolsas y se tira la basura por el suelo, habiendo ratas.",1
17254,1,Construir campo de futbol 11 en Las Tablas para categorias infantil (12-14 anos) y siguientes.,0
17254,2,El actual aunque lo hagan de cesped artificial no tiene las dimensiones reglamentarias para esas categori,1
17274,1,"Los alumnos del Colegio SEK Santa Isabel, mediante #sitesientesgato proponen que los parquimetros sigan funcionando pero solo para regular el tiempo de estacionamiento.",0
17342,1,"Prohibir el uso del panuelo en los colegios y centros oficiales, ya que es un insulto a las mujeres libres de este pais.",1
17343,1,Es necesario un sistema de ventilacion en la Escuela Infantil Shantala porque el edificio tiene techos metalicos y en verano se alcanzan temperaturas muy altas.,1
17344,1,"Dejar de gastar dinero en tonterias, wifi en el metro, wifi en los kioscos, wifi en...., pero que tonteria es esa innecesaria.",0
17344,2,Dejar de gastar dinero en cambiar o quitar letreros de calles franquistas,0
17345,1,Deberia penalizarse tanto a las inmobiliarias como a particulares por vender viviendas de vpp/vpo MUY POR ENCIMA DEL VALOR DE MODULO.,0
17345,2,Es ilegal pero es muy habitual.,1
17358,1,"Algunos espacios forman parte de nuestro patrimonio cultural, pues al margen de su caracter comercial, acumulan historia y se han ganado el derecho a seguir siendo representativos de Madrid.",1
17364,1,Seria necesario vaciado y limpiado del agua estancada.,0
17364,2,"Que esta dentro del recinto, pues huele fatal y hay hasta algun pez muerto.",1
17369,1,"Es urgente en el Pau de Carabanchel la construccion de un nuevo instituto de Educacion Secundaria, ya que solo hay uno para toda la poblacion infantil del , con varios colegios y algunos de linea 4.",1
17374,1,Mejora y ampliacion del centro de actividades ambulatorias del poblado dirigido de Orcasitas ya que el centro es bastante antiguo y con tanto paciente se queda pequeno.,0
